Compound_ID,Activity_Label,Source,SMILES,MolWt,LogP,HBA,HBD
CHEMBL1210956,1,ChEMBL_Anticancer,[H]c1c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])C3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])nc(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])nc12,513.7309999999995,3.3971000000000027,9,1
CHEMBL1210957,1,ChEMBL_Anticancer,[H]c1c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])C3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])nc(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])nc12,513.7309999999995,3.3971000000000027,9,1
CHEMBL1213894,1,ChEMBL_Anticancer,[H]c1c(C([H])([H])[H])c2c([H])c3c(oc4c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])nnc(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c43)c(C([H])([H])[H])c2oc1=O,522.6060000000002,2.4622400000000004,9,2
CHEMBL1213895,1,ChEMBL_Anticancer,[H]c1c(C([H])([H])[H])c2c([H])c3c(oc4c(C(=O)N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])nnc(C(=O)N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c43)c(C([H])([H])[H])c2oc1=O,550.6600000000019,3.242440000000002,9,2
CHEMBL1213896,1,ChEMBL_Anticancer,[H]c1c(C([H])([H])[H])c2c([H])c3c(oc4c(C(=O)N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])nnc(C(=O)N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c43)c(C([H])([H])[H])c2oc1=O,494.55199999999974,1.68204,9,2
CHEMBL1213897,1,ChEMBL_Anticancer,[H]OC(=O)c1c([H])c([H])c([H])c(C([H])([H])[C@]2([H])C([H])([H])Oc3c([H])c([H])c(OC([H])([H])c4nc5c([H])c(F)c([H])c([H])c5s4)c([H])c3[C@]2([H])C([H])([H])O[H])c1[H],479.5289999999998,5.039800000000005,7,2
CHEMBL1213898,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])C(=O)N(C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],586.7360000000017,5.995800000000005,3,3
CHEMBL1213899,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[C@]2([H])C(=O)N(C([H])([H])C(=O)N([H])c3c([H])c([H])c(Br)c([H])c3[H])C(=O)C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],487.3539999999997,1.5913999999999997,5,3
CHEMBL1213901,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[C@]2([H])C(=O)N(C([H])([H])C(=O)N([H])c3c([H])c([H])c(F)c(Cl)c3[H])C(=O)C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],460.8929999999997,1.6213999999999997,5,3
CHEMBL1213902,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])[C@@]([H])(C(=O)N([H])[C@]2([H])C(=O)N(C([H])([H])C(=O)N([H])c3c([H])c([H])c(F)c(F)c3[H])C(=O)C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],444.4379999999997,1.1070999999999995,5,3
CHEMBL1214579,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(C([H])([H])OC(=O)C([H])([H])N([H])C(=O)C([H])([H])N2C(=O)C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C2=O)c([H])c1[H],480.52099999999973,0.049800000000003175,7,3
CHEMBL1214580,1,ChEMBL_Anticancer,[H]c1nc([H])c([H])c(-c2c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c(Cl)c4Cl)C([H])([H])C3([H])[H])c(C([H])([H])[H])n2C([H])([H])C([H])([H])C([H])([H])[H])c1[H],514.5009999999999,5.517420000000006,5,1
CHEMBL1214581,1,ChEMBL_Anticancer,[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N3c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])c([H])c21)c1c(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2c(n1[H])C([H])([H])C([H])([H])C([H])([H])C2=O,544.6770000000016,4.272000000000004,5,2
CHEMBL1214582,1,ChEMBL_Anticancer,[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N3c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])c([H])c21)c1c(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2c(n1[H])C([H])([H])C([H])([H])C([H])([H])C2=O,572.7310000000016,5.0522000000000045,5,2
CHEMBL121459,1,ChEMBL_Anticancer,[H]c1nc(N([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])nc(N([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])C(=O)c3oc(C([H])([H])c4c([H])c5c(c([H])c4C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C5(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H],627.8740000000022,7.5570200000000085,7,3
CHEMBL1214590,0,ChEMBL_Anticancer,[H]OC([H])([H])[C@]1(C([H])([H])[H])O[C@]2([H])C([H])([H])C(=O)O[C@@]23C([H])([H])[C@@]24O[C@]5(O[C@@]6([H])C([H])=C(C([H])([H])[H])C(=O)O[C@@]67[C@@]5([H])[C@@](C([H])([H])[H])(C(=O)[C@@]7(O[H])C([H])([H])[H])C([H])([H])C2([H])[H])C(=O)[C@]4(O[H])C([H])([H])C([H])([H])[C@@]13[H],574.5790000000017,-0.22179999999999883,12,3
CHEMBL1214591,0,ChEMBL_Anticancer,[H]O[C@]12O[C@@]3(C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@]([H])(O[H])[C@]5(C([H])([H])[H])O[C@]6([H])[C@@]([H])(OC(=O)[C@]6([H])C([H])([H])[H])[C@]5([H])[C@]14[H])C([H])([H])[C@]14OC(=O)C([H])([H])[C@@]1([H])OC(C([H])([H])[H])(C([H])([H])[H])[C@]4([H])C([H])([H])[C@]([H])(O[H])[C@@]3([H])C2=O,562.6120000000019,0.38930000000000137,11,3
CHEMBL1214592,0,ChEMBL_Anticancer,[H]O[C@]12O[C@@]3(C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C(=O)[C@]5(C([H])([H])[H])O[C@]6([H])[C@@]([H])(OC(=O)[C@]6([H])C([H])([H])[H])[C@]5(O[H])[C@]14[H])C([H])([H])[C@]14OC(=O)C([H])([H])[C@@]1([H])OC(C([H])([H])[H])(C([H])([H])[H])[C@]4([H])C([H])([H])[C@]([H])(O[H])[C@@]3([H])C2=O,576.5950000000017,-0.28759999999999813,12,3
CHEMBL1214593,0,ChEMBL_Anticancer,[H]c1c([H])c2c(c3c1OC([H])([H])C3([H])[H])[C@]([H])(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H],259.34900000000005,2.5676000000000005,2,1
CHEMBL1214594,1,ChEMBL_Anticancer,[H]c1c([H])c(-c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c(C([H])(C(=O)N([H])C([H])([H])C#N)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H],418.5849999999995,4.264980000000004,4,1
CHEMBL1215348,1,ChEMBL_Anticancer,[H]c1nc2c(c(OC([H])([H])[H])c1[H])C(=O)c1nc3c([H])c([H])c([H])c([H])c3c3c([H])c([H])nc-2c13,313.3159999999998,3.3980000000000024,5,0
CHEMBL1215349,1,ChEMBL_Anticancer,[H]c1nc([H])n(C([H])([H])C([H])(SC([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c2c([H])c([H])c(Cl)c([H])c2Cl)c1[H],397.75799999999975,6.518000000000003,3,0
CHEMBL121535,1,ChEMBL_Anticancer,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c([H])c1[H],370.44899999999967,4.231500000000003,4,2
CHEMBL1215350,0,ChEMBL_Anticancer,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2N([H])[H])c(N([H])[H])c1[H],340.42699999999957,3.378700000000001,4,4
CHEMBL1215351,0,ChEMBL_Anticancer,[H]O[C@@]([H])(C([H])([H])C(=O)[C@]([H])(/C([H])=C(\C([H])([H])[H])[C@]1([H])OC(=O)/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(/[H])[C@]1([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])C([H])([H])C(=O)N([H])C(=O)C1([H])[H],457.5669999999996,3.342100000000002,6,2
CHEMBL1215352,0,ChEMBL_Anticancer,[H]O[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@]([H])(/C(=C(\[H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C(=O)N([H])C(=O)C2([H])[H])C([H])([H])[H])C([H])([H])[H])OC(=O)/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C(\[H])[C@]1([H])OC([H])([H])[H],489.6089999999996,3.191000000000002,7,2
CHEMBL1218,1,ChEMBL_Anticancer,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])N(C([H])([H])C([H])(F)F)C([H])([H])[C@]2([H])C(=O)N([H])c2c([H])c([H])c(-n3c([H])c([H])c([H])c([H])c3=O)c([H])c2F)c([H])c([H])c1Cl,519.9110000000004,3.415300000000002,6,2
CHEMBL121801,0,ChEMBL_Anticancer,[H]c1nc(N([H])C(=O)[C@@]2([H])C([H])([H])N([H])C([H])([H])[C@]2([H])C(=O)N([H])c2c([H])c([H])c(-n3c([H])c([H])c([H])c([H])c3=O)c([H])c2F)c([H])c([H])c1Cl,455.8769999999999,2.4378,6,3
CHEMBL121802,1,ChEMBL_Anticancer,[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(C2=C([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])n3c2nc(F)c3[H])C([H])([H])C1([H])[H],384.45499999999964,2.6104000000000003,6,1
CHEMBL1221,1,ChEMBL_Anticancer,[H]OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(C2=C([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])n3c2nc([H])c3OC([H])([H])[H])C([H])([H])C1([H])[H],396.49099999999964,2.4799000000000007,7,1
CHEMBL1221877,0,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)OC([H])([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],620.747000000002,4.728800000000005,8,1
CHEMBL1221878,0,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)OC([H])([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],608.7110000000018,4.859300000000005,7,1
CHEMBL1221911,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)OC([H])([H])c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],608.711000000002,4.859300000000005,7,1
CHEMBL1221912,0,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],630.7270000000019,5.542900000000007,4,2
CHEMBL1221913,0,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],630.7270000000019,5.542900000000007,4,2
CHEMBL1221914,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],640.822000000002,3.291700000000003,6,2
CHEMBL1222763,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C(=O)C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])=C([H])[H])C([H])([H])C1([H])[H],640.822000000002,3.291700000000003,6,2
CHEMBL1222764,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(N(C(=O)N([H])C([H])([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H])C([H])([H])C([H])=C([H])[H])C2([H])[H],656.7650000000019,6.073900000000008,4,2
CHEMBL1222765,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(N(C(=O)N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])=C([H])[H])C2([H])[H],695.9020000000021,4.305400000000004,6,2
CHEMBL1222766,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(N(C(=O)N([H])C([H])([H])c1c([H])c([H])c(F)c([H])c1[H])C([H])([H])C([H])=C([H])[H])C2([H])[H],606.7580000000021,5.194200000000007,4,2
CHEMBL1222767,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@]([H])(N(C(=O)N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])=C([H])[H])C2([H])[H],681.875000000002,3.963200000000003,6,3
CHEMBL1222768,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@@]([H])(N(C(=O)N([H])C([H])([H])c1c([H])c([H])c(C(F)(F)F)c([H])c1[H])C([H])([H])C([H])=C([H])[H])C2([H])[H],656.7650000000019,6.073900000000008,4,2
CHEMBL1222769,1,ChEMBL_Anticancer,[H]O[C@]1(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])C([H])([H])N1[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])[C@@]([H])(N(C(=O)N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c1[H])C([H])([H])C([H])=C([H])[H])C2([H])[H],681.875000000002,3.963200000000003,6,3
CHEMBL1222770,1,ChEMBL_Anticancer,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1-c1nc(N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2n1,401.4659999999997,5.374620000000005,6,1
CHEMBL1222771,1,ChEMBL_Anticancer,[H]c1sc(-c2c([H])c([H])c3c(C([H])([H])[H])c([H])c4nn([H])c(=O)n4c3c2[H])c([H])c1C([H])([H])[H],295.3669999999998,3.5211400000000017,4,1
CHEMBL1222772,1,ChEMBL_Anticancer,[H]c1c(-c2c([H])c([H])c([H])n2[H])c([H])c2c(c1[H])c(C([H])([H])[H])c([H])c1nn([H])c(=O)n12,264.28799999999984,2.4793199999999995,3,2
CHEMBL1222773,1,ChEMBL_Anticancer,[H]c1c(-c2c([H])c([H])n([H])c2[H])c([H])c2c(c1[H])c(C([H])([H])[H])c([H])c1nn([H])c(=O)n12,264.28799999999984,2.4793200000000004,3,2
CHEMBL1222774,1,ChEMBL_Anticancer,[H]c1nn([H])c([H])c1-c1c([H])c([H])c2c(C([H])([H])[H])c([H])c3nn([H])c(=O)n3c2c1[H],265.2759999999998,1.8743199999999998,4,2
CHEMBL1222775,1,ChEMBL_Anticancer,[H]c1c(-c2nc([H])n([H])c2[H])c([H])c2c(c1[H])c(C([H])([H])[H])c([H])c1nn([H])c(=O)n12,265.2759999999998,1.8743199999999998,4,2
CHEMBL1222776,1,ChEMBL_Anticancer,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])C([H])(C(=O)OC([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C1([H])[H].[H]OC(=O)C(=O)O[H],363.4099999999996,2.1305,7,2
CHEMBL1222777,1,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])C(=O)OC([H])([H])C(=O)N([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1O[H],322.3169999999997,0.017599999999999838,7,3
CHEMBL1222778,1,ChEMBL_Anticancer,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])C(=O)OC([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1O[H],313.30899999999974,2.2929000000000004,5,3
CHEMBL1223525,1,ChEMBL_Anticancer,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])S[S+]([O-])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],222.41900000000018,3.475500000000002,2,0
CHEMBL1223526,1,ChEMBL_Anticancer,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])S[S+]([O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],250.4730000000002,4.543900000000004,2,0
CHEMBL1223527,1,ChEMBL_Anticancer,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1C1=NN([H])C([H])(c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C1([H])[H],355.43799999999965,3.217100000000002,6,1
CHEMBL1223528,1,ChEMBL_Anticancer,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1C1=NN([H])C([H])(c2c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])C1([H])[H],383.4919999999995,3.9973000000000027,6,1
CHEMBL1223529,1,ChEMBL_Anticancer,[H]c1c([H])c(OC([H])([H])C([H])([H])C([H])([H])Oc2c([H])c([H])c(C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(C2([H])SC(=O)N([H])C2=O)c1[H],481.65799999999956,6.633900000000007,5,1
CHEMBL122353,1,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C1=NN([H])C([H])(c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])C1([H])[H],326.3959999999996,3.459520000000002,5,1
CHEMBL1223535,0,ChEMBL_Anticancer,[H]c1c([H])c(C2=NN([H])C([H])(c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])C2([H])[H])c([H])c([H])c1F,330.3589999999997,3.2902000000000013,5,1
CHEMBL1223536,0,ChEMBL_Anticancer,[H]c1c([H])c(Br)c([H])c(C2=NN([H])C([H])(c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])C2([H])[H])c1[H],391.26499999999976,3.9136000000000033,5,1
CHEMBL1224170,1,ChEMBL_Anticancer,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]1([H])OC([H])([H])O[C@@]1([H])C(=O)N([H])C([H])([H])c1sc([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c(OC([H])([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c([H])c1[H],579.4580000000012,3.803700000000002,8,3
CHEMBL1224171,1,ChEMBL_Anticancer,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]1([H])OC([H])([H])O[C@@]1([H])C(=O)N([H])C([H])([H])C([H])([H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12)C([H])([H])c1c([H])c([H])c(OC([H])([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c([H])c1[H],626.4930000000012,4.266000000000002,7,4
CHEMBL1224178,1,ChEMBL_Anticancer,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]1([H])OC([H])([H])O[C@@]1([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])O2)C([H])([H])c1c([H])c([H])c(OC([H])([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c([H])c1[H],617.4380000000012,3.470900000000002,9,3
CHEMBL1224179,1,ChEMBL_Anticancer,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]1([H])OC([H])([H])O[C@@]1([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1F)C([H])([H])c1c([H])c([H])c(OC([H])([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c([H])c1[H],577.3920000000012,4.2036000000000024,7,3
CHEMBL122418,0,ChEMBL_Anticancer,[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]1([H])OC([H])([H])O[C@@]1([H])C(=O)N([H])c1c([H])c([H])c([H])c([H])c1Cl)C([H])([H])c1c([H])c([H])c(OC([H])([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c([H])c1[H],593.8470000000011,4.717900000000004,7,3
CHEMBL1224180,0,ChEMBL_Anticancer,[H]c1c([H])c(C([H])([H])n2c([H])nnc2[C@]2([H])N(C(=O)N([H])c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,449.86399999999986,5.367600000000003,4,1
CHEMBL1224181,0,ChEMBL_Anticancer,[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)N([H])c3c([H])c([H])c(C#N)c([H])c3[H])C([H])([H])C2([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2n1,501.5909999999997,3.3387800000000016,8,1
CHEMBL1224182,0,ChEMBL_Anticancer,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c(I)c1N([H])C(=O)C([H])([H])N([H])C([H])([H])[H],369.18399999999974,0.09649999999999992,4,3
CHEMBL1224183,1,ChEMBL_Anticancer,[H]c1nc(C#Cc2c([H])nc(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c(N([H])[H])n1,468.48299999999983,3.3454000000000015,7,1
CHEMBL1224184,1,ChEMBL_Anticancer,[H]OC(=O)c1c([H])c([H])c(O[C@@]2([H])N(C(=O)N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)[C@]2([H])C([H])([H])[H])c([H])c1[H],354.3619999999998,2.4778000000000002,5,2
CHEMBL1224185,1,ChEMBL_Anticancer,[H]OP(=S)(O[H])C([H])([H])[H],112.08999999999999,-0.08970000000000006,3,2
CHEMBL1224186,1,ChEMBL_Anticancer,[H]OC(=O)C([H])([H])[C@@]([H])(C(=O)C([H])([H])Oc1c([H])c([H])c(F)c([H])c1F)N([H])C(=O)[C@@]([H])(N([H])C(=O)C([H])([H])Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12)C([H])(C([H])([H])[H])C([H])([H])[H],542.5350000000014,3.2452000000000005,7,3
